time_s,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6
0.000000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.010000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.020000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.030000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.040000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.050000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.060000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.070000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.080000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.090000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.100000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.110000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.120000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.130000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.140000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.150000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.160000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.170000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.180000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.190000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.200000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.210000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
